chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18	coverage19	numCs19	numTs19	coverage20	numCs20	numTs20
NC_059182.1	4284606	4284607	*	22	21	1	22	20	2	13	13	0	11	11	0	14	14	0	17	16	1	13	13	0	12	11	1	19	15	4	14	14	0	17	16	1	13	13	0	24	23	1	18	18	0	19	18	1	15	15	0	10	10	0	56	52	4	14	14	0	11	10	1
NC_059182.1	4299230	4299231	*	17	14	3	15	12	3	21	19	2	15	13	2	14	14	0	13	13	0	13	11	2	24	22	2	11	10	1	20	18	2	16	16	0	17	17	0	17	17	0	17	15	2	19	19	0	18	17	1	11	10	1	11	11	0	14	13	1	16	15	1
NC_059182.1	4354347	4354348	*	13	10	3	19	8	11	26	19	7	17	8	9	15	11	4	19	10	9	10	7	3	18	12	6	14	4	10	18	11	7	25	14	11	16	6	10	18	7	11	15	2	13	23	6	17	15	6	9	13	4	9	20	5	15	22	2	20	17	8	9
NC_059182.1	4502809	4502810	*	20	20	0	20	20	0	18	18	0	10	10	0	11	10	1	14	13	1	13	13	0	13	13	0	16	16	0	18	18	0	21	20	1	18	18	0	24	23	1	20	18	2	23	23	0	30	29	1	19	18	1	11	6	5	13	13	0	25	25	0
NC_059182.1	4502846	4502847	*	22	21	1	23	23	0	20	19	1	12	12	0	12	12	0	17	17	0	12	12	0	15	15	0	18	18	0	18	18	0	21	21	0	20	19	1	24	23	1	17	11	6	27	25	2	32	31	1	22	19	3	12	12	0	14	14	0	25	24	1
NC_059182.1	4502893	4502894	*	23	22	1	25	24	1	17	13	4	13	12	1	11	11	0	15	15	0	16	15	1	17	16	1	20	20	0	21	19	2	14	13	1	21	20	1	23	21	2	19	19	0	25	24	1	29	28	1	28	25	3	12	12	0	19	18	1	22	19	3
NC_059182.1	4502940	4502941	*	22	20	2	25	24	1	16	15	1	15	14	1	12	11	1	15	15	0	17	15	2	18	18	0	17	16	1	24	23	1	15	15	0	22	21	1	19	19	0	22	21	1	19	18	1	30	28	2	26	26	0	15	15	0	24	23	1	24	23	1
NC_059182.1	4588902	4588903	*	15	15	0	15	14	1	10	10	0	15	15	0	18	15	3	23	21	2	15	14	1	12	12	0	11	9	2	19	19	0	19	18	1	14	12	2	16	16	0	16	15	1	17	15	2	19	16	3	17	16	1	12	10	2	15	12	3	22	20	2
NC_059182.1	4588916	4588917	*	16	16	0	17	14	3	10	10	0	15	14	1	16	14	2	22	21	1	14	12	2	12	12	0	13	12	1	16	16	0	19	17	2	13	11	2	15	14	1	14	13	1	17	14	3	19	16	3	16	15	1	10	10	0	14	13	1	18	17	1
NC_059182.1	4693618	4693619	*	20	19	1	16	13	3	15	13	2	15	14	1	13	12	1	22	21	1	15	14	1	13	12	1	12	12	0	18	18	0	26	26	0	27	25	2	19	19	0	30	30	0	30	30	0	21	21	0	20	17	3	16	15	1	14	14	0	18	17	1
NC_059182.1	4693630	4693631	*	21	21	0	16	15	1	14	13	1	16	16	0	14	14	0	22	22	0	16	15	1	13	13	0	13	13	0	19	19	0	26	26	0	27	27	0	19	19	0	31	30	1	30	30	0	20	20	0	20	19	1	16	14	2	15	15	0	19	19	0
NC_059182.1	4693645	4693646	*	20	18	2	17	15	2	15	15	0	17	16	1	14	12	2	23	23	0	17	16	1	14	14	0	12	12	0	19	17	2	29	28	1	28	27	1	21	21	0	35	35	0	31	31	0	23	23	0	20	19	1	15	15	0	17	17	0	18	18	0
NC_059182.1	5600450	5600451	*	11	11	0	16	14	2	12	12	0	20	18	2	10	10	0	21	18	3	12	12	0	12	12	0	15	14	1	18	17	1	20	18	2	17	14	3	25	25	0	14	14	0	17	16	1	16	16	0	17	16	1	13	12	1	21	19	2	16	13	3
NC_059182.1	5719840	5719841	*	14	14	0	15	15	0	15	13	2	11	10	1	15	15	0	27	27	0	23	22	1	20	19	1	19	15	4	13	13	0	22	19	3	23	23	0	23	21	2	24	22	2	19	17	2	18	18	0	32	29	3	18	16	2	10	10	0	11	8	3
NC_059182.1	5719957	5719958	*	20	18	2	15	15	0	20	19	1	14	13	1	20	18	2	18	17	1	16	16	0	16	16	0	10	10	0	13	13	0	25	21	4	22	22	0	19	16	3	25	23	2	22	22	0	23	22	1	23	23	0	14	13	1	22	20	2	17	15	2
NC_059182.1	5719996	5719997	*	22	20	2	14	13	1	20	20	0	17	17	0	20	19	1	17	16	1	17	16	1	14	14	0	13	12	1	13	13	0	24	21	3	23	22	1	23	22	1	27	23	4	21	21	0	24	23	1	22	21	1	13	12	1	24	22	2	20	16	4
NC_059182.1	5720015	5720016	*	20	18	2	18	15	3	17	17	0	17	16	1	20	18	2	18	18	0	18	17	1	12	12	0	11	11	0	13	13	0	19	19	0	21	21	0	22	21	1	26	24	2	22	19	3	22	20	2	22	20	2	12	12	0	25	24	1	20	18	2
NC_059182.1	5848828	5848829	*	15	14	1	20	19	1	15	15	0	12	11	1	17	16	1	14	14	0	19	18	1	14	13	1	13	12	1	13	13	0	27	26	1	26	24	2	13	13	0	13	12	1	18	16	2	21	20	1	13	13	0	12	12	0	19	18	1	25	22	3
NC_059182.1	5848840	5848841	*	13	12	1	20	19	1	13	13	0	11	11	0	18	17	1	15	15	0	18	18	0	13	12	1	13	12	1	13	12	1	24	22	2	26	26	0	13	13	0	10	10	0	19	18	1	20	19	1	14	14	0	10	10	0	20	18	2	24	23	1
NC_059182.1	5848872	5848873	*	16	15	1	16	16	0	12	11	1	14	12	2	18	17	1	18	18	0	20	18	2	12	11	1	13	12	1	16	16	0	24	24	0	25	25	0	15	15	0	13	13	0	17	17	0	21	21	0	10	10	0	10	10	0	19	17	2	22	22	0
NC_059182.1	5924827	5924828	*	26	25	1	16	14	2	22	22	0	20	18	2	18	17	1	23	20	3	24	22	2	25	23	2	21	21	0	20	20	0	24	24	0	14	13	1	22	21	1	34	30	4	33	31	2	17	17	0	31	31	0	55	52	3	17	15	2	21	21	0
NC_059182.1	5977820	5977821	*	18	17	1	16	14	2	18	17	1	15	15	0	14	13	1	21	16	5	16	16	0	10	9	1	20	18	2	12	12	0	17	15	2	18	15	3	16	14	2	18	17	1	18	17	1	20	19	1	19	17	2	21	19	2	15	14	1	20	20	0
NC_059182.1	5977847	5977848	*	15	15	0	18	17	1	15	15	0	13	13	0	16	15	1	19	17	2	15	15	0	10	9	1	17	16	1	13	13	0	13	12	1	17	15	2	18	17	1	20	18	2	18	13	5	23	22	1	20	18	2	22	20	2	14	13	1	18	18	0
NC_059182.1	5977871	5977872	*	15	14	1	18	17	1	13	13	0	15	15	0	16	16	0	20	20	0	16	14	2	12	11	1	17	17	0	14	14	0	13	12	1	15	15	0	16	16	0	18	18	0	18	17	1	23	23	0	20	19	1	21	19	2	15	15	0	12	11	1
NC_059182.1	5977881	5977882	*	14	12	2	17	15	2	13	12	1	14	14	0	16	16	0	22	21	1	15	12	3	11	11	0	15	15	0	13	13	0	13	13	0	14	14	0	15	15	0	18	17	1	17	16	1	22	22	0	18	17	1	19	19	0	15	15	0	11	11	0
NC_059182.1	5977907	5977908	*	13	12	1	16	16	0	12	7	5	16	15	1	14	13	1	21	19	2	15	13	2	16	16	0	15	14	1	13	6	7	13	10	3	13	8	5	13	7	6	15	14	1	14	8	6	19	19	0	15	14	1	20	20	0	12	12	0	10	8	2
NC_059182.1	6060614	6060615	*	13	8	5	13	8	5	20	9	11	10	7	3	14	10	4	17	16	1	17	17	0	16	10	6	11	6	5	12	12	0	21	12	9	16	13	3	30	14	16	23	11	12	21	21	0	26	23	3	18	18	0	14	9	5	22	9	13	10	6	4
NC_059182.1	6078803	6078804	*	18	7	11	14	11	3	15	3	12	14	12	2	16	7	9	20	16	4	15	11	4	10	8	2	12	8	4	25	11	14	15	2	13	16	12	4	21	21	0	30	22	8	17	13	4	11	10	1	19	11	8	30	25	5	18	11	7	17	15	2
NC_059182.1	6256462	6256463	*	27	26	1	24	23	1	14	13	1	13	10	3	16	15	1	23	22	1	14	14	0	17	15	2	19	17	2	26	23	3	26	25	1	28	27	1	23	22	1	22	22	0	22	21	1	18	18	0	18	18	0	46	45	1	26	25	1	18	17	1
NC_059182.1	6275001	6275002	*	19	17	2	32	30	2	23	20	3	15	14	1	19	18	1	28	28	0	19	16	3	12	12	0	20	15	5	22	20	2	29	29	0	25	24	1	28	28	0	23	22	1	26	24	2	28	25	3	22	20	2	26	22	4	17	16	1	21	20	1
NC_059182.1	6275097	6275098	*	28	27	1	18	16	2	22	17	5	13	13	0	15	15	0	26	24	2	18	15	3	12	9	3	18	16	2	25	25	0	28	28	0	19	19	0	30	29	1	28	27	1	26	25	1	21	19	2	32	30	2	38	37	1	24	22	2	23	22	1
NC_059182.1	6275100	6275101	*	27	26	1	16	15	1	21	20	1	13	13	0	15	14	1	26	24	2	17	17	0	11	9	2	17	14	3	24	23	1	28	27	1	19	19	0	30	28	2	28	27	1	26	25	1	22	20	2	32	30	2	39	38	1	23	20	3	23	23	0
NC_059182.1	6386594	6386595	*	16	7	9	24	0	24	10	0	10	13	0	13	18	0	18	11	0	11	21	0	21	11	0	11	10	0	10	15	0	15	26	0	26	26	0	26	19	1	18	24	0	24	23	0	23	24	0	24	21	1	20	14	0	14	21	0	21	20	11	9
NC_059182.1	6457340	6457341	*	25	23	2	23	23	0	13	12	1	15	15	0	18	17	1	18	18	0	22	21	1	14	14	0	18	18	0	30	28	2	25	24	1	27	23	4	34	34	0	39	37	2	21	18	3	29	27	2	22	22	0	10	10	0	23	20	3	21	19	2
NC_059182.1	6457411	6457412	*	21	19	2	15	14	1	11	11	0	12	11	1	11	10	1	16	16	0	19	17	2	16	15	1	14	13	1	21	19	2	25	24	1	24	23	1	22	21	1	22	22	0	10	8	2	23	21	2	23	19	4	16	15	1	17	16	1	17	16	1
NC_059182.1	6513057	6513058	*	24	24	0	15	14	1	14	14	0	14	13	1	15	8	7	22	20	2	13	11	2	11	9	2	17	17	0	19	17	2	17	16	1	14	13	1	23	20	3	16	15	1	19	19	0	19	18	1	18	17	1	18	17	1	17	16	1	17	17	0
NC_059182.1	6513089	6513090	*	22	21	1	16	14	2	12	12	0	15	15	0	15	8	7	20	19	1	17	16	1	11	10	1	15	14	1	18	17	1	14	14	0	16	15	1	24	24	0	15	15	0	18	16	2	17	13	4	19	19	0	14	12	2	19	18	1	17	16	1
NC_059182.1	6513130	6513131	*	18	11	7	15	10	5	14	4	10	16	8	8	16	10	6	17	8	9	17	11	6	11	9	2	16	14	2	14	10	4	10	6	4	16	7	9	24	11	13	15	8	7	20	15	5	13	8	5	16	11	5	19	15	4	21	13	8	12	8	4
NC_059182.1	6559350	6559351	*	19	17	2	11	11	0	11	11	0	11	11	0	16	16	0	21	21	0	11	10	1	11	10	1	10	6	4	17	13	4	13	13	0	27	27	0	23	23	0	18	17	1	25	14	11	23	22	1	15	14	1	17	17	0	19	9	10	18	17	1
NC_059182.1	6649269	6649270	*	24	24	0	22	21	1	11	11	0	16	15	1	12	12	0	13	13	0	15	14	1	13	12	1	16	16	0	23	23	0	12	11	1	23	21	2	20	18	2	22	21	1	22	21	1	17	16	1	18	16	2	16	16	0	13	12	1	18	18	0
NC_059182.1	6653554	6653555	*	19	18	1	25	23	2	16	13	3	14	14	0	23	23	0	17	17	0	16	15	1	15	15	0	19	17	2	21	21	0	16	14	2	19	19	0	17	17	0	21	20	1	21	21	0	20	20	0	14	13	1	10	10	0	33	30	3	17	17	0
NC_059182.1	6653584	6653585	*	18	18	0	25	25	0	15	14	1	15	14	1	18	17	1	19	18	1	18	17	1	17	17	0	18	18	0	18	17	1	15	14	1	24	22	2	15	14	1	15	15	0	20	19	1	19	19	0	14	13	1	10	10	0	22	20	2	15	15	0
NC_059182.1	6696712	6696713	*	14	14	0	12	12	0	12	12	0	11	11	0	15	14	1	16	14	2	13	13	0	25	23	2	11	11	0	19	17	2	23	22	1	12	7	5	19	19	0	23	21	2	16	16	0	16	16	0	11	10	1	14	14	0	23	22	1	20	18	2
NC_059182.1	6974120	6974121	*	13	12	1	15	7	8	18	11	7	19	7	12	18	10	8	19	10	9	16	14	2	21	14	7	16	0	16	18	0	18	17	0	17	15	15	0	24	12	12	23	0	23	19	7	12	28	18	10	15	0	15	16	0	16	19	19	0	20	0	20
NC_059182.1	6974141	6974142	*	13	13	0	17	2	15	22	14	8	22	9	13	19	10	9	21	10	11	15	5	10	19	10	9	14	2	12	18	0	18	19	0	19	18	18	0	26	13	13	27	0	27	20	8	12	28	19	9	19	1	18	18	1	17	19	19	0	22	0	22
NC_059182.1	6974245	6974246	*	20	17	3	29	28	1	28	27	1	22	21	1	24	22	2	21	20	1	19	18	1	19	17	2	17	17	0	18	17	1	19	18	1	23	19	4	27	26	1	26	23	3	19	18	1	25	23	2	19	19	0	19	16	3	15	15	0	20	18	2
NC_059182.1	7117271	7117272	*	13	13	0	21	9	12	22	1	21	13	0	13	16	0	16	18	0	18	21	20	1	11	0	11	13	8	5	19	19	0	19	10	9	21	9	12	18	10	8	12	11	1	17	17	0	22	11	11	15	14	1	22	22	0	16	11	5	14	11	3
NC_059182.1	7442393	7442394	*	16	9	7	13	5	8	12	5	7	15	4	11	15	15	0	27	8	19	17	9	8	18	5	13	11	11	0	21	21	0	23	23	0	16	5	11	21	21	0	15	15	0	22	12	10	28	28	0	20	20	0	18	16	2	13	0	13	17	16	1
NC_059182.1	7442409	7442410	*	19	12	7	15	7	8	13	7	6	15	4	11	16	16	0	28	10	18	17	9	8	16	4	12	11	11	0	21	20	1	25	25	0	13	4	9	23	23	0	16	15	1	21	13	8	26	25	1	21	20	1	20	18	2	15	0	15	18	17	1
NC_059182.1	7554811	7554812	*	20	19	1	22	21	1	12	10	2	10	10	0	18	16	2	23	23	0	12	12	0	11	10	1	11	7	4	21	21	0	29	26	3	22	22	0	20	20	0	31	28	3	27	26	1	21	19	2	21	20	1	11	11	0	19	18	1	15	14	1
NC_059182.1	8331596	8331597	*	21	3	18	50	0	50	22	3	19	37	2	35	39	4	35	42	3	39	35	1	34	10	3	7	33	3	30	13	0	13	37	4	33	25	1	24	38	0	38	13	0	13	36	7	29	52	10	42	41	8	33	34	0	34	46	4	42	19	0	19
NC_059182.1	8331681	8331682	*	21	3	18	47	1	46	15	2	13	23	1	22	36	10	26	43	2	41	34	3	31	10	1	9	36	3	33	10	0	10	40	0	40	23	0	23	38	0	38	21	2	19	39	5	34	45	8	37	35	5	30	31	0	31	40	2	38	18	0	18
NC_059182.1	8566469	8566470	*	25	25	0	19	19	0	15	15	0	15	15	0	13	13	0	16	16	0	11	10	1	17	17	0	13	13	0	18	17	1	19	19	0	13	12	1	21	21	0	16	15	1	20	19	1	14	13	1	11	10	1	15	15	0	15	11	4	10	9	1
NC_059182.1	8566510	8566511	*	28	27	1	24	23	1	17	15	2	20	20	0	15	15	0	21	21	0	16	15	1	24	22	2	15	13	2	27	25	2	24	24	0	23	21	2	26	25	1	23	23	0	26	24	2	19	19	0	20	15	5	16	15	1	21	21	0	19	19	0
NC_059182.1	8566533	8566534	*	24	21	3	25	21	4	16	14	2	18	17	1	17	16	1	21	20	1	14	13	1	22	19	3	15	11	4	25	21	4	24	22	2	23	18	5	25	22	3	25	20	5	24	22	2	16	16	0	18	16	2	15	12	3	22	22	0	19	17	2
NC_059182.1	10868828	10868829	*	71	16	55	21	4	17	24	2	22	28	0	28	51	1	50	14	0	14	30	0	30	33	2	31	33	1	32	40	1	39	30	1	29	17	0	17	35	0	35	17	1	16	46	5	41	21	16	5	25	0	25	17	7	10	40	0	40	12	0	12
NC_059182.1	11384710	11384711	*	27	6	21	16	0	16	13	0	13	14	0	14	28	0	28	19	0	19	12	0	12	12	0	12	15	0	15	20	0	20	35	1	34	17	0	17	22	0	22	16	0	16	22	0	22	19	0	19	19	1	18	32	1	31	24	0	24	15	0	15
NC_059182.1	11692776	11692777	*	14	7	7	23	0	23	20	1	19	16	0	16	11	0	11	14	0	14	19	8	11	16	0	16	12	6	6	10	2	8	13	12	1	11	5	6	12	6	6	16	8	8	22	14	8	22	10	12	22	1	21	54	52	2	16	5	11	16	16	0
NC_059182.1	11755457	11755458	*	16	14	2	17	12	5	18	15	3	18	17	1	12	11	1	20	17	3	12	10	2	17	16	1	13	12	1	14	13	1	12	12	0	22	20	2	17	16	1	25	25	0	15	9	6	31	29	2	13	12	1	27	22	5	11	5	6	14	13	1
NC_059182.1	12018625	12018626	*	16	12	4	21	17	4	25	20	5	13	11	2	14	13	1	18	17	1	16	15	1	10	9	1	15	11	4	20	19	1	16	14	2	17	15	2	15	14	1	14	11	3	21	17	4	25	17	8	12	10	2	17	15	2	21	18	3	19	14	5
NC_059182.1	12018653	12018654	*	14	12	2	23	22	1	24	22	2	16	13	3	13	13	0	20	20	0	17	16	1	13	11	2	17	15	2	20	20	0	19	17	2	16	14	2	17	17	0	15	13	2	24	24	0	28	26	2	13	12	1	14	14	0	21	20	1	20	19	1
NC_059182.1	12018659	12018660	*	15	13	2	23	20	3	24	24	0	17	12	5	13	12	1	21	20	1	17	17	0	13	12	1	17	16	1	20	20	0	18	16	2	15	14	1	18	18	0	17	14	3	24	23	1	28	25	3	13	11	2	14	14	0	20	18	2	20	19	1
NC_059182.1	12018664	12018665	*	15	12	3	23	22	1	23	22	1	18	17	1	13	12	1	21	21	0	17	17	0	13	13	0	17	16	1	21	21	0	18	17	1	16	16	0	18	18	0	17	16	1	24	24	0	29	26	3	13	13	0	13	12	1	20	19	1	20	19	1
NC_059182.1	12026471	12026472	*	13	12	1	16	12	4	12	11	1	17	15	2	14	13	1	11	9	2	12	12	0	12	12	0	15	14	1	16	7	9	13	10	3	10	8	2	14	14	0	14	13	1	19	18	1	18	16	2	18	17	1	18	17	1	10	10	0	14	13	1
NC_059182.1	12030608	12030609	*	25	8	17	23	13	10	12	8	4	18	14	4	14	13	1	18	13	5	16	10	6	18	10	8	16	12	4	13	6	7	24	15	9	16	12	4	20	13	7	16	8	8	22	15	7	21	15	6	17	7	10	23	19	4	20	10	10	11	7	4
NC_059182.1	12048966	12048967	*	15	14	1	14	13	1	15	12	3	11	11	0	17	15	2	19	17	2	13	8	5	11	9	2	12	10	2	23	19	4	17	14	3	20	19	1	17	15	2	15	13	2	19	15	4	22	19	3	15	13	2	10	9	1	30	27	3	17	17	0
NC_059182.1	12049032	12049033	*	18	16	2	22	17	5	20	16	4	16	15	1	18	17	1	20	18	2	20	18	2	20	16	4	10	7	3	26	23	3	27	24	3	28	23	5	23	22	1	23	19	4	18	13	5	29	26	3	20	14	6	22	21	1	27	23	4	18	14	4
NC_059182.1	12049081	12049082	*	22	20	2	22	21	1	20	19	1	15	15	0	16	15	1	22	21	1	16	15	1	19	19	0	12	11	1	25	24	1	27	26	1	26	26	0	22	22	0	23	22	1	15	13	2	29	29	0	16	15	1	28	28	0	22	22	0	14	13	1
NC_059182.1	12049093	12049094	*	22	19	3	23	22	1	21	21	0	15	15	0	16	16	0	23	22	1	16	14	2	19	18	1	11	9	2	22	20	2	30	30	0	24	24	0	22	22	0	23	23	0	16	15	1	28	28	0	15	14	1	29	28	1	24	24	0	14	14	0
NC_059182.1	12151798	12151799	*	27	27	0	17	15	2	17	17	0	16	16	0	15	14	1	19	18	1	20	18	2	14	13	1	16	15	1	20	18	2	27	26	1	15	15	0	23	22	1	21	19	2	22	22	0	17	15	2	21	21	0	17	17	0	28	28	0	23	23	0
NC_059182.1	12151830	12151831	*	21	6	15	22	9	13	17	7	10	18	6	12	19	2	17	17	7	10	20	1	19	20	7	13	13	0	13	20	9	11	29	13	16	19	5	14	23	6	17	25	8	17	26	1	25	21	6	15	23	2	21	15	6	9	35	8	27	27	3	24
NC_059182.1	12375827	12375828	*	14	5	9	14	6	8	10	8	2	19	8	11	10	0	10	15	0	15	20	19	1	12	0	12	16	0	16	27	0	27	14	0	14	17	10	7	25	13	12	26	0	26	24	1	23	13	0	13	20	9	11	10	0	10	20	10	10	21	0	21
NC_059182.1	12379917	12379918	*	21	21	0	10	9	1	13	11	2	17	12	5	12	11	1	17	17	0	14	13	1	11	9	2	16	15	1	18	16	2	18	17	1	13	12	1	32	28	4	23	20	3	12	11	1	17	16	1	16	13	3	11	10	1	15	14	1	10	9	1
NC_059182.1	12424457	12424458	*	19	19	0	25	25	0	13	12	1	16	15	1	12	12	0	18	18	0	13	12	1	14	14	0	19	19	0	14	14	0	25	25	0	20	20	0	11	11	0	18	18	0	20	20	0	25	25	0	15	15	0	17	17	0	17	17	0	10	10	0
NC_059182.1	12424479	12424480	*	23	23	0	26	26	0	16	16	0	17	15	2	12	12	0	17	17	0	14	13	1	16	15	1	18	18	0	18	18	0	28	27	1	18	17	1	10	9	1	17	17	0	19	19	0	22	21	1	18	18	0	16	16	0	17	17	0	10	9	1
NC_059182.1	12449924	12449925	*	11	11	0	14	8	6	14	5	9	12	6	6	12	11	1	16	15	1	14	7	7	15	14	1	11	10	1	10	4	6	13	10	3	17	8	9	14	8	6	20	10	10	19	17	2	14	14	0	15	0	15	15	13	2	18	9	9	15	8	7
NC_059182.1	12770990	12770991	*	25	24	1	38	37	1	25	23	2	24	22	2	26	26	0	15	12	3	23	21	2	15	14	1	21	20	1	38	36	2	29	29	0	23	22	1	30	29	1	31	27	4	32	30	2	28	25	3	25	23	2	16	16	0	34	31	3	33	31	2
NC_059182.1	12771071	12771072	*	19	17	2	32	29	3	23	22	1	19	18	1	17	16	1	15	14	1	15	14	1	13	13	0	24	21	3	32	27	5	26	22	4	22	19	3	22	20	2	27	20	7	33	28	5	36	33	3	21	20	1	15	14	1	32	30	2	31	31	0
NC_059182.1	12791869	12791870	*	14	12	2	16	16	0	17	17	0	14	14	0	12	11	1	14	14	0	13	10	3	13	13	0	10	9	1	16	16	0	12	12	0	10	10	0	22	22	0	10	10	0	14	12	2	20	20	0	13	13	0	17	17	0	10	8	2	15	14	1
NC_059182.1	12794698	12794699	*	15	12	3	15	5	10	18	8	10	14	10	4	13	11	2	17	16	1	11	6	5	15	14	1	14	11	3	19	17	2	18	15	3	20	6	14	17	13	4	18	15	3	18	15	3	19	18	1	18	13	5	22	19	3	16	9	7	14	10	4
NC_059182.1	12799848	12799849	*	21	6	15	16	9	7	18	0	18	15	0	15	14	0	14	17	2	15	16	5	11	14	0	14	20	0	20	20	0	20	20	0	20	18	1	17	17	0	17	14	0	14	22	0	22	11	0	11	14	1	13	13	1	12	15	1	14	23	1	22
NC_059182.1	12850047	12850048	*	14	11	3	19	19	0	12	12	0	15	15	0	15	13	2	21	20	1	17	16	1	15	15	0	13	11	2	18	16	2	26	25	1	20	20	0	17	15	2	18	16	2	24	24	0	19	18	1	12	9	3	14	14	0	14	13	1	22	20	2
NC_059182.1	12927284	12927285	*	19	19	0	12	11	1	10	3	7	14	14	0	15	0	15	10	3	7	10	10	0	12	0	12	12	12	0	17	10	7	16	7	9	17	10	7	11	11	0	13	11	2	21	19	2	14	14	0	15	14	1	59	30	29	17	7	10	18	15	3
NC_059182.1	12927351	12927352	*	21	20	1	11	10	1	15	14	1	20	20	0	13	7	6	13	13	0	10	9	1	11	10	1	13	12	1	16	16	0	17	15	2	17	16	1	15	12	3	10	10	0	20	17	3	14	12	2	16	14	2	45	24	21	14	13	1	18	18	0
NC_059182.1	12952591	12952592	*	20	16	4	18	15	3	11	11	0	13	13	0	12	12	0	15	14	1	10	10	0	22	19	3	14	13	1	12	12	0	19	19	0	14	14	0	19	19	0	19	17	2	13	13	0	16	16	0	15	15	0	12	12	0	11	11	0	10	8	2
NC_059182.1	12952636	12952637	*	19	19	0	19	19	0	12	11	1	10	10	0	14	13	1	16	15	1	14	14	0	22	22	0	15	15	0	14	13	1	23	23	0	16	16	0	20	19	1	19	18	1	16	15	1	15	15	0	17	16	1	16	16	0	11	8	3	10	10	0
NC_059182.1	12979271	12979272	*	12	12	0	17	14	3	11	11	0	14	13	1	17	15	2	14	14	0	13	12	1	13	12	1	12	12	0	14	13	1	19	18	1	17	16	1	23	22	1	23	23	0	11	11	0	16	14	2	20	18	2	37	33	4	12	12	0	11	11	0
NC_059182.1	12996995	12996996	*	14	13	1	12	9	3	14	10	4	15	13	2	15	12	3	10	9	1	15	12	3	10	8	2	16	11	5	18	16	2	10	10	0	12	11	1	15	12	3	17	12	5	21	18	3	15	12	3	18	14	4	21	20	1	13	7	6	11	11	0
NC_059182.1	13352021	13352022	*	14	12	2	20	20	0	18	17	1	14	14	0	11	10	1	19	17	2	17	16	1	19	17	2	13	12	1	15	15	0	18	18	0	10	10	0	13	13	0	25	24	1	28	28	0	19	19	0	18	17	1	19	19	0	23	21	2	13	12	1
NC_059182.1	13909834	13909835	*	10	9	1	13	11	2	11	10	1	14	12	2	12	11	1	15	14	1	14	12	2	16	15	1	18	18	0	20	18	2	11	11	0	18	18	0	13	12	1	21	20	1	18	17	1	11	11	0	16	16	0	41	38	3	15	14	1	15	15	0
NC_059182.1	14026063	14026064	*	18	9	9	26	0	26	11	0	11	13	0	13	23	0	23	17	0	17	18	0	18	16	0	16	11	0	11	10	0	10	19	0	19	17	0	17	12	1	11	12	0	12	20	0	20	24	0	24	15	0	15	21	1	20	20	0	20	17	0	17
NC_059182.1	14120250	14120251	*	13	13	0	10	10	0	10	10	0	24	23	1	27	26	1	20	19	1	14	14	0	20	20	0	14	13	1	12	11	1	15	15	0	17	17	0	13	13	0	18	17	1	24	22	2	20	16	4	21	20	1	17	17	0	19	19	0	12	12	0
NC_059182.1	14163138	14163139	*	33	27	6	26	19	7	13	13	0	16	14	2	13	13	0	23	18	5	28	23	5	14	8	6	13	13	0	17	13	4	16	16	0	21	18	3	22	19	3	22	16	6	20	16	4	25	22	3	22	21	1	30	26	4	14	12	2	19	17	2
NC_059182.1	14163172	14163173	*	29	27	2	21	18	3	15	12	3	16	14	2	11	10	1	24	19	5	29	27	2	14	13	1	11	10	1	16	14	2	17	5	12	20	19	1	22	16	6	21	16	5	21	19	2	29	24	5	20	18	2	25	22	3	17	14	3	19	16	3
NC_059182.1	14222233	14222234	*	17	14	3	22	21	1	17	15	2	14	13	1	23	20	3	13	11	2	23	23	0	18	15	3	10	5	5	23	22	1	16	16	0	24	22	2	21	20	1	20	18	2	22	17	5	26	25	1	21	12	9	12	11	1	29	12	17	18	14	4
NC_059182.1	14263085	14263086	*	11	10	1	18	16	2	14	13	1	12	11	1	14	13	1	20	20	0	14	12	2	16	16	0	18	18	0	18	17	1	14	12	2	19	19	0	25	23	2	17	16	1	14	14	0	18	18	0	18	14	4	19	17	2	28	27	1	19	16	3
NC_059182.1	14263111	14263112	*	13	12	1	17	15	2	15	15	0	11	10	1	16	15	1	20	20	0	14	14	0	16	15	1	16	15	1	16	15	1	16	16	0	17	17	0	23	21	2	20	20	0	13	12	1	18	17	1	20	16	4	19	18	1	27	27	0	17	15	2
NC_059182.1	14263138	14263139	*	17	17	0	20	18	2	13	13	0	12	11	1	12	12	0	24	20	4	15	15	0	18	18	0	14	14	0	15	15	0	19	19	0	17	17	0	19	18	1	20	20	0	16	15	1	16	15	1	19	18	1	22	20	2	24	22	2	18	15	3
NC_059182.1	14263176	14263177	*	19	17	2	20	18	2	14	13	1	12	12	0	10	8	2	19	16	3	14	14	0	19	19	0	14	13	1	15	14	1	19	19	0	12	12	0	14	13	1	21	18	3	15	15	0	16	14	2	18	16	2	19	17	2	21	21	0	14	13	1
