"","recovery_0_1","recovery_0_2","recovery_0_4","recovery_1_2","recovery_2_1","recovery_2_5_9","recovery_2_5_11","recovery_3_5_1","recovery_3_5_2","recovery_3_5_15","recovery_3_6","pesticide_6_2","pesticide_6_3","pesticide_7_3","pesticide_7_5","pesticide_7_5_4","pesticide_8_5_3","pesticide_9_5_1","pesticide_9_5_3","pesticide_9_6","pesticide_9_20","eutrophic_12_3","eutrophic_12_4","eutrophic_12_5_1","eutrophic_13_1","eutrophic_13_2","eutrophic_13_3","eutrophic_13_5_1","eutrophic_14_5_1","eutrophic_15_5_1"
"NC_059182.1.4502940.4502941",90.9090909090909,96,93.75,93.3333333333333,91.6666666666667,100,88.2352941176471,100,94.1176470588235,90.4761904761905,92.3076923076923,90.3225806451613,100,77.2727272727273,100,96.1538461538462,95.2380952380952,100,92.5925925925926,95.8333333333333,100,95.4545454545455,100,95.4545454545455,94.7368421052632,93.3333333333333,100,100,95.8333333333333,95.8333333333333
"NC_059182.1.4588902.4588903",100,93.3333333333333,100,100,83.3333333333333,91.304347826087,93.3333333333333,100,81.8181818181818,95.4545454545455,93.75,92.5925925925926,93.75,100,100,95.2380952380952,90,91.6666666666667,100,100,94.7368421052632,85.7142857142857,100,93.75,88.2352941176471,84.2105263157895,94.1176470588235,83.3333333333333,80,90.9090909090909
"NC_059182.1.4588916.4588917",100,82.3529411764706,100,93.3333333333333,87.5,95.4545454545455,85.7142857142857,100,92.3076923076923,95.2380952380952,88.2352941176471,92,100,90,100,85,90.9090909090909,92.3076923076923,95,100,89.4736842105263,84.6153846153846,93.3333333333333,92.8571428571429,82.3529411764706,84.2105263157895,93.75,100,92.8571428571429,94.4444444444444
"NC_059182.1.4693618.4693619",95,81.25,86.6666666666667,93.3333333333333,92.3076923076923,95.4545454545455,93.3333333333333,92.3076923076923,100,94.4444444444444,90.9090909090909,96,93.3333333333333,100,100,91.6666666666667,100,100,95.6521739130435,100,100,92.5925925925926,100,100,100,100,85,93.75,100,94.4444444444444
"NC_059182.1.4693630.4693631",100,93.75,92.8571428571429,100,100,100,93.75,100,100,89.4736842105263,100,96,100,100,100,92.3076923076923,93.3333333333333,95.2380952380952,100,100,100,100,100,96.7741935483871,100,100,95,87.5,100,100
"NC_059182.1.4693645.4693646",90,88.2352941176471,100,94.1176470588235,85.7142857142857,100,94.1176470588235,100,100,90.4761904761905,100,92.3076923076923,92.8571428571429,100,100,100,100,90.9090909090909,100,89.4736842105263,96.551724137931,96.4285714285714,100,100,100,100,95,100,100,100
"NC_059182.1.5600450.5600451",100,87.5,100,90,100,85.7142857142857,100,100,93.3333333333333,94.7368421052632,100,85,94.1176470588235,90,100,90.4761904761905,100,95.2380952380952,76.4705882352941,94.4444444444444,90,82.3529411764706,100,100,94.1176470588235,100,94.1176470588235,92.3076923076923,90.4761904761905,81.25
"NC_059182.1.5719840.5719841",100,100,86.6666666666667,90.9090909090909,100,100,95.6521739130435,95,78.9473684210526,89.4736842105263,83.3333333333333,95.8333333333333,94.7368421052632,100,100,80.9523809523809,80.9523809523809,92.3076923076923,95.2380952380952,100,86.3636363636364,100,91.304347826087,91.6666666666667,89.4736842105263,100,90.625,88.8888888888889,100,72.7272727272727
"NC_059182.1.5719957.5719958",90,100,95,92.8571428571429,90,94.4444444444444,100,100,100,94.7368421052632,100,96.1538461538462,100,100,93.1034482758621,92,95,100,100,100,84,100,84.2105263157895,92,100,95.6521739130435,100,92.8571428571429,90.9090909090909,88.2352941176471
"NC_059182.1.5719996.5719997",90.9090909090909,92.8571428571429,100,100,95,94.1176470588235,94.1176470588235,100,92.3076923076923,100,94.4444444444444,96.1538461538462,86.6666666666667,90.4761904761905,90.625,87.5,100,91.6666666666667,92.8571428571429,100,87.5,95.6521739130435,95.6521739130435,85.1851851851852,100,95.8333333333333,95.4545454545455,92.3076923076923,91.6666666666667,80
"NC_059182.1.5720015.5720016",90,83.3333333333333,100,94.1176470588235,90,100,94.4444444444444,100,100,90,88.8888888888889,96.4285714285714,92.3076923076923,94.7368421052632,93.5483870967742,95.6521739130435,85.7142857142857,100,91.304347826087,100,100,100,95.4545454545455,92.3076923076923,86.3636363636364,90.9090909090909,90.9090909090909,100,96,90
"NC_059182.1.5848828.5848829",93.3333333333333,95,100,91.6666666666667,94.1176470588235,100,94.7368421052632,92.8571428571429,92.3076923076923,100,100,100,100,93.75,100,100,91.6666666666667,94.7368421052632,87.5,100,96.2962962962963,92.3076923076923,100,92.3076923076923,88.8888888888889,95.2380952380952,100,100,94.7368421052632,88
"NC_059182.1.5848840.5848841",92.3076923076923,95,100,100,94.4444444444444,100,100,92.3076923076923,92.3076923076923,100,100,94.1176470588235,95.6521739130435,100,100,95.4545454545455,91.6666666666667,100,100,92.3076923076923,91.6666666666667,100,100,100,94.7368421052632,95,100,100,90,95.8333333333333
"NC_059182.1.5848872.5848873",93.75,100,91.6666666666667,85.7142857142857,94.4444444444444,100,90,91.6666666666667,92.3076923076923,100,91.6666666666667,94.4444444444444,94.4444444444444,100,100,100,100,100,93.75,100,100,100,100,100,100,100,100,100,89.4736842105263,100
"NC_059182.1.5924827.5924828",96.1538461538462,87.5,100,90,94.4444444444444,86.9565217391304,91.6666666666667,92,100,89.4736842105263,95.2380952380952,95.8333333333333,100,94.7368421052632,91.304347826087,100,94.7368421052632,94.7368421052632,97.3684210526316,100,100,92.8571428571429,95.4545454545455,88.2352941176471,93.9393939393939,100,100,94.5454545454545,88.2352941176471,100
"NC_059182.1.5977820.5977821",94.4444444444444,87.5,94.4444444444444,100,92.8571428571429,76.1904761904762,100,90,90,86.6666666666667,100,94.1176470588235,93.3333333333333,93.75,96.2962962962963,94.1176470588235,91.304347826087,100,93.75,100,88.2352941176471,83.3333333333333,87.5,94.4444444444444,94.4444444444444,95,89.4736842105263,90.4761904761905,93.3333333333333,100
"NC_059182.1.5977847.5977848",100,94.4444444444444,100,100,93.75,89.4736842105263,100,90,94.1176470588235,94.4444444444444,100,81.25,100,93.3333333333333,96.1538461538462,70.5882352941177,89.4736842105263,92.3076923076923,93.75,100,92.3076923076923,88.2352941176471,94.4444444444444,90,72.2222222222222,95.6521739130435,90,90.9090909090909,92.8571428571429,100
"NC_059182.1.6078803.6078804",38.8888888888889,78.5714285714286,20,85.7142857142857,43.75,80,73.3333333333333,80,66.6666666666667,90.9090909090909,76.4705882352941,83.3333333333333,42.1052631578947,84.6153846153846,82.6086956521739,33.3333333333333,80,28.5714285714286,88,44,13.3333333333333,75,100,73.3333333333333,76.4705882352941,90.9090909090909,57.8947368421053,83.3333333333333,61.1111111111111,88.2352941176471
"NC_059182.1.6256462.6256463",96.2962962962963,95.8333333333333,92.8571428571429,76.9230769230769,93.75,95.6521739130435,100,88.2352941176471,89.4736842105263,95.2380952380952,90.4761904761905,89.4736842105263,93.75,100,92.8571428571429,96.2962962962963,93.3333333333333,94.7368421052632,84.6153846153846,88.4615384615385,96.1538461538462,96.4285714285714,95.6521739130435,100,95.4545454545455,100,100,97.8260869565217,96.1538461538462,94.4444444444444
"NC_059182.1.6275001.6275002",89.4736842105263,93.75,86.9565217391304,93.3333333333333,94.7368421052632,100,84.2105263157895,100,75,100,95.8333333333333,100,100,93.75,96.2962962962963,100,100,95.6521739130435,94.7368421052632,90.9090909090909,100,96,100,95.6521739130435,92.3076923076923,89.2857142857143,90.9090909090909,84.6153846153846,94.1176470588235,95.2380952380952
"NC_059182.1.6275097.6275098",96.4285714285714,88.8888888888889,77.2727272727273,100,100,92.3076923076923,83.3333333333333,75,88.8888888888889,96,88,94.4444444444444,100,94.1176470588235,96,100,94.1176470588235,84.2105263157895,96,100,100,100,96.6666666666667,96.4285714285714,96.1538461538462,90.4761904761905,93.75,97.3684210526316,91.6666666666667,95.6521739130435
"NC_059182.1.6386594.6386595",43.75,0,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,4.76190476190476,0,0,55
"NC_059182.1.6457340.6457341",92,100,92.3076923076923,100,94.4444444444444,100,95.4545454545455,100,100,100,100,96.551724137931,100,94.1176470588235,100,100,100,94.4444444444444,96.4285714285714,93.3333333333333,96,85.1851851851852,100,94.8717948717949,85.7142857142857,93.1034482758621,100,100,86.9565217391304,90.4761904761905
"NC_059182.1.6457411.6457412",90.4761904761905,93.3333333333333,100,91.6666666666667,90.9090909090909,100,89.4736842105263,93.75,92.8571428571429,90,100,84.2105263157895,100,95.2380952380952,87.5,77.7777777777778,95.4545454545455,90.4761904761905,88,90.4761904761905,96,95.8333333333333,95.4545454545455,100,80,91.304347826087,82.6086956521739,93.75,94.1176470588235,94.1176470588235
"NC_059182.1.6513057.6513058",100,93.3333333333333,100,92.8571428571429,53.3333333333333,90.9090909090909,84.6153846153846,81.8181818181818,100,100,93.75,94.4444444444444,100,100,92,100,93.3333333333333,85.7142857142857,100,89.4736842105263,94.1176470588235,92.8571428571429,86.9565217391304,93.75,100,94.7368421052632,94.4444444444444,94.4444444444444,94.1176470588235,100
"NC_059182.1.6513089.6513090",95.4545454545455,87.5,100,100,53.3333333333333,95,94.1176470588235,90.9090909090909,93.3333333333333,100,94.4444444444444,85,100,91.304347826087,86.6666666666667,100,100,100,92,94.4444444444444,100,93.75,100,100,88.8888888888889,76.4705882352941,100,85.7142857142857,94.7368421052632,94.1176470588235
"NC_059182.1.6513130.6513131",61.1111111111111,66.6666666666667,28.5714285714286,50,62.5,47.0588235294118,64.7058823529412,81.8181818181818,87.5,76.4705882352941,61.1111111111111,68.4210526315789,61.9047619047619,54.5454545454545,43.3333333333333,56.5217391304348,76.4705882352941,53.3333333333333,76,71.4285714285714,60,43.75,45.8333333333333,53.3333333333333,75,61.5384615384615,68.75,78.9473684210526,61.9047619047619,66.6666666666667
"NC_059182.1.6559350.6559351",89.4736842105263,100,100,100,100,100,90.9090909090909,90.9090909090909,60,100,94.7368421052632,96.2962962962963,95.6521739130435,85.7142857142857,90.4761904761905,95.8333333333333,92.3076923076923,83.3333333333333,86.6666666666667,76.4705882352941,100,100,100,94.4444444444444,56,95.6521739130435,93.3333333333333,100,47.3684210526316,94.4444444444444
"NC_059182.1.6653554.6653555",94.7368421052632,92,81.25,100,100,100,93.75,100,89.4736842105263,94.1176470588235,95.6521739130435,100,89.4736842105263,96.551724137931,81.8181818181818,100,93.75,100,97.1428571428571,100,87.5,100,100,95.2380952380952,100,100,92.8571428571429,100,90.9090909090909,100
"NC_059182.1.6653584.6653585",100,100,93.3333333333333,93.3333333333333,94.4444444444444,94.7368421052632,94.4444444444444,100,100,100,100,94.7368421052632,100,96.6666666666667,95.8333333333333,88.2352941176471,92.8571428571429,100,96.1538461538462,94.4444444444444,93.3333333333333,91.6666666666667,93.3333333333333,100,95,100,92.8571428571429,100,90.9090909090909,100
"NC_059182.1.6696712.6696713",100,100,100,100,93.3333333333333,87.5,100,92,100,86.6666666666667,15.3846153846154,92,93.75,40,0,87.5,52.9411764705882,91.6666666666667,42.1052631578947,89.4736842105263,95.6521739130435,58.3333333333333,100,91.304347826087,100,100,90.9090909090909,100,95.6521739130435,90
"NC_059182.1.6974120.6974121",92.3076923076923,46.6666666666667,61.1111111111111,36.8421052631579,55.5555555555556,52.6315789473684,87.5,66.6666666666667,0,20.8333333333333,90.4761904761905,50,3.57142857142857,34.7826086956522,96,6.25,40.9090909090909,0,100,0,0,100,50,0,36.8421052631579,64.2857142857143,0,0,100,0
"NC_059182.1.6974141.6974142",100,11.7647058823529,63.6363636363636,40.9090909090909,52.6315789473684,47.6190476190476,33.3333333333333,52.6315789473684,14.2857142857143,8,96,56.25,2.63157894736842,39.1304347826087,96.7741935483871,5.26315789473684,45.8333333333333,0,100,0,0,100,50,0,40,67.8571428571429,5.26315789473684,5.55555555555556,100,0
"NC_059182.1.6974245.6974246",85,96.551724137931,96.4285714285714,95.4545454545455,91.6666666666667,95.2380952380952,94.7368421052632,89.4736842105263,100,95.2380952380952,83.3333333333333,91.4285714285714,85.3658536585366,93.5483870967742,94.2857142857143,57.6923076923077,100,92.3076923076923,90.3225806451613,94.4444444444444,94.7368421052632,82.6086956521739,96.2962962962963,88.4615384615385,94.7368421052632,92,100,84.2105263157895,100,90
"NC_059182.1.7117271.7117272",100,42.8571428571429,4.54545454545455,0,0,0,95.2380952380952,0,61.5384615384615,90,53.3333333333333,100,86.9565217391304,38.8888888888889,55,35,77.7777777777778,71.4285714285714,66.6666666666667,100,52.6315789473684,42.8571428571429,55.5555555555556,91.6666666666667,100,50,93.3333333333333,100,68.75,78.5714285714286
"NC_059182.1.7442393.7442394",56.25,38.4615384615385,41.6666666666667,26.6666666666667,100,29.6296296296296,52.9411764705882,27.7777777777778,100,100,50,70,100,53.3333333333333,4.16666666666667,93.75,38.0952380952381,47.3684210526316,0,100,100,31.25,100,100,54.5454545454545,100,100,88.8888888888889,0,94.1176470588235
"NC_059182.1.7442409.7442410",63.1578947368421,46.6666666666667,53.8461538461538,26.6666666666667,100,35.7142857142857,52.9411764705882,25,100,93.75,57.1428571428571,67.741935483871,100,50,7.40740740740741,94.1176470588235,47.8260869565217,47.3684210526316,17.6470588235294,95.2380952380952,100,30.7692307692308,100,93.75,61.9047619047619,96.1538461538462,95.2380952380952,90,0,94.4444444444444
"NC_059182.1.7554811.7554812",95,95.4545454545455,83.3333333333333,100,88.8888888888889,100,100,90.9090909090909,63.6363636363636,91.304347826087,86.6666666666667,100,91.304347826087,93.3333333333333,90.4761904761905,91.304347826087,95.8333333333333,78.5714285714286,100,100,89.6551724137931,100,100,90.3225806451613,96.2962962962963,90.4761904761905,95.2380952380952,100,94.7368421052632,93.3333333333333
"NC_059182.1.8331596.8331597",14.2857142857143,0,13.6363636363636,5.40540540540541,10.2564102564103,7.14285714285714,2.85714285714286,30,9.09090909090909,9.09090909090909,30,8.82352941176471,7.69230769230769,7.14285714285714,7.89473684210526,8.69565217391304,8,10,1.19047619047619,0,10.8108108108108,4,0,0,19.4444444444444,19.2307692307692,19.5121951219512,0,8.69565217391304,0
"NC_059182.1.8331681.8331682",14.2857142857143,2.12765957446809,13.3333333333333,4.34782608695652,27.7777777777778,4.65116279069767,8.82352941176471,10,8.33333333333333,6.89655172413793,0,2.77777777777778,7.14285714285714,5,0,5.55555555555556,4,16.6666666666667,2.7027027027027,0,0,0,0,9.52380952380952,12.8205128205128,17.7777777777778,14.2857142857143,0,5,0
"NC_059182.1.8566469.8566470",100,100,100,100,100,100,90.9090909090909,100,100,94.7368421052632,93.75,94.7368421052632,92.3076923076923,100,100,100,100,100,100,94.4444444444444,100,92.3076923076923,100,93.75,95,92.8571428571429,90.9090909090909,100,73.3333333333333,90
"NC_059182.1.8566510.8566511",96.4285714285714,95.8333333333333,88.2352941176471,100,100,100,93.75,91.6666666666667,86.6666666666667,92,95.8333333333333,93.3333333333333,85,100,92.3076923076923,96.4285714285714,95,100,90.3225806451613,92.5925925925926,100,91.304347826087,96.1538461538462,100,92.3076923076923,100,75,93.75,100,100
"NC_059182.1.8566533.8566534",87.5,84,87.5,94.4444444444444,94.1176470588235,95.2380952380952,92.8571428571429,86.3636363636364,73.3333333333333,91.6666666666667,90.9090909090909,83.8709677419355,90,94.1176470588235,89.2857142857143,65.3846153846154,94.7368421052632,95,53.3333333333333,84,91.6666666666667,78.2608695652174,88,80,91.6666666666667,100,88.8888888888889,80,100,89.4736842105263
"NC_059182.1.10868828.10868829",22.5352112676056,19.047619047619,8.33333333333333,0,1.96078431372549,0,0,6.06060606060606,3.03030303030303,12.5,0,6.25,3.44827586206897,0,0,24.2424242424242,3.44827586206897,13.6363636363636,0,2.5,3.33333333333333,0,0,5.88235294117647,10.8695652173913,76.1904761904762,0,41.1764705882353,0,0
"NC_059182.1.12018625.12018626",75,80.9523809523809,80,84.6153846153846,92.8571428571429,94.4444444444444,93.75,90,73.3333333333333,77.7777777777778,65.2173913043478,92.8571428571429,94.4444444444444,94.4444444444444,76.4705882352941,71.4285714285714,46.6666666666667,85,73.9130434782609,95,87.5,88.2352941176471,93.3333333333333,78.5714285714286,80.9523809523809,68,83.3333333333333,88.2352941176471,85.7142857142857,73.6842105263158
"NC_059182.1.12018653.12018654",85.7142857142857,95.6521739130435,91.6666666666667,81.25,100,100,94.1176470588235,84.6153846153846,88.2352941176471,94.4444444444444,85.7142857142857,100,80.9523809523809,88.8888888888889,93.75,94.7368421052632,57.1428571428571,94.7368421052632,80.9523809523809,100,89.4736842105263,87.5,100,86.6666666666667,100,92.8571428571429,92.3076923076923,100,95.2380952380952,95
"NC_059182.1.12018659.12018660",86.6666666666667,86.9565217391304,100,70.5882352941177,92.3076923076923,95.2380952380952,100,92.3076923076923,94.1176470588235,100,86.3636363636364,100,100,94.1176470588235,100,84.2105263157895,64.2857142857143,95,90.4761904761905,100,88.8888888888889,93.3333333333333,100,82.3529411764706,95.8333333333333,89.2857142857143,84.6153846153846,100,90,95
"NC_059182.1.12018664.12018665",80,95.6521739130435,95.6521739130435,94.4444444444444,92.3076923076923,100,100,100,94.1176470588235,100,95.4545454545455,100,95.4545454545455,94.1176470588235,100,88.8888888888889,57.1428571428571,90,90.9090909090909,100,94.4444444444444,100,100,94.1176470588235,100,89.6551724137931,100,92.3076923076923,95,95
"NC_059182.1.12026471.12026472",92.3076923076923,75,91.6666666666667,88.2352941176471,92.8571428571429,81.8181818181818,100,100,93.3333333333333,100,81.8181818181818,92.8571428571429,70.5882352941177,85.7142857142857,84.6153846153846,94.4444444444444,88.8888888888889,94.1176470588235,70.5882352941177,43.75,76.9230769230769,80,100,92.8571428571429,94.7368421052632,88.8888888888889,94.4444444444444,94.4444444444444,100,92.8571428571429
"NC_059182.1.12030608.12030609",32,56.5217391304348,66.6666666666667,77.7777777777778,92.8571428571429,72.2222222222222,62.5,55.5555555555556,75,43.75,72.7272727272727,0,76.4705882352941,70.5882352941177,23.0769230769231,31.5789473684211,88.8888888888889,38.8888888888889,34.4827586206897,46.1538461538462,62.5,75,65,50,68.1818181818182,71.4285714285714,41.1764705882353,82.6086956521739,50,63.6363636363636
