chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18	coverage19	numCs19	numTs19	coverage20	numCs20	numTs20	coverage21	numCs21	numTs21
NC_059182.1	2384607	2384608	*	13	13	0	15	14	1	16	16	0	18	14	4	15	15	0	20	20	0	22	21	1	13	11	2	10	10	0	24	23	1	11	10	1	17	17	0	15	15	0	21	20	1	14	12	2	14	14	0	14	12	2	18	17	1	21	18	3	11	10	1	15	14	1
NC_059182.1	2390032	2390033	*	17	17	0	16	13	3	21	20	1	16	15	1	18	18	0	21	20	1	18	15	3	17	14	3	17	17	0	30	28	2	16	14	2	19	19	0	15	15	0	14	12	2	15	14	1	21	19	2	22	21	1	15	14	1	12	11	1	27	25	2	12	10	2
NC_059182.1	2586922	2586923	*	14	13	1	18	17	1	11	11	0	12	10	2	11	10	1	18	15	3	14	14	0	16	16	0	11	10	1	16	13	3	14	13	1	27	14	13	12	10	2	13	11	2	18	16	2	16	14	2	12	10	2	16	15	1	19	6	13	17	15	2	11	7	4
NC_059182.1	2586936	2586937	*	12	11	1	18	18	0	12	11	1	11	11	0	11	3	8	19	0	19	12	5	7	15	15	0	10	9	1	14	9	5	14	14	0	26	0	26	11	10	1	12	12	0	19	18	1	17	16	1	11	11	0	16	16	0	20	6	14	16	15	1	12	5	7
NC_059182.1	2591364	2591365	*	16	15	1	14	14	0	14	14	0	12	12	0	17	16	1	15	15	0	17	17	0	21	21	0	14	13	1	33	32	1	23	23	0	13	10	3	17	15	2	13	13	0	14	13	1	21	20	1	13	12	1	16	15	1	10	10	0	12	12	0	15	14	1
NC_059182.1	2674795	2674796	*	14	13	1	21	19	2	24	9	15	18	6	12	34	31	3	23	22	1	25	24	1	20	19	1	23	23	0	24	23	1	15	15	0	29	28	1	22	21	1	26	26	0	29	12	17	32	30	2	22	20	2	14	14	0	11	6	5	23	21	2	26	25	1
NC_059182.1	2897609	2897610	*	22	14	8	15	5	10	30	19	11	37	20	17	14	9	5	25	16	9	23	10	13	19	13	6	15	9	6	23	13	10	26	16	10	16	11	5	26	19	7	15	7	8	25	14	11	23	17	6	29	14	15	20	9	11	12	7	5	25	8	17	23	10	13
NC_059182.1	2897648	2897649	*	22	20	2	15	14	1	27	22	5	33	28	5	12	10	2	27	25	2	16	15	1	19	17	2	16	13	3	24	19	5	23	20	3	18	17	1	23	23	0	15	15	0	21	21	0	26	24	2	29	28	1	18	16	2	11	11	0	25	20	5	19	19	0
NC_059182.1	2897660	2897661	*	23	23	0	15	11	4	28	25	3	32	30	2	14	14	0	25	23	2	14	13	1	18	17	1	18	18	0	26	24	2	23	22	1	19	18	1	22	21	1	18	16	2	20	20	0	29	29	0	27	27	0	20	18	2	11	10	1	24	23	1	18	18	0
NC_059182.1	2897710	2897711	*	22	17	5	13	7	6	29	0	29	27	11	16	17	5	12	23	22	1	15	8	7	14	13	1	18	1	17	21	19	2	19	16	3	22	22	0	15	9	6	22	1	21	21	0	21	21	14	7	24	12	12	20	8	12	10	0	10	24	13	11	19	10	9
NC_059182.1	2913356	2913357	*	15	14	1	16	15	1	13	12	1	18	18	0	25	25	0	20	19	1	18	18	0	11	10	1	18	17	1	18	18	0	17	17	0	17	17	0	18	18	0	16	16	0	22	21	1	15	15	0	23	23	0	17	16	1	11	11	0	19	19	0	17	16	1
NC_059182.1	2913383	2913384	*	13	13	0	17	17	0	13	13	0	19	19	0	22	22	0	25	25	0	21	21	0	10	10	0	19	19	0	18	18	0	18	17	1	17	17	0	16	15	1	17	14	3	20	19	1	19	19	0	22	20	2	18	17	1	13	11	2	19	18	1	18	18	0
NC_059182.1	2980025	2980026	*	13	13	0	11	11	0	18	17	1	23	18	5	21	20	1	26	25	1	24	24	0	18	17	1	13	13	0	23	22	1	16	15	1	13	13	0	21	21	0	15	15	0	19	19	0	23	22	1	12	12	0	19	16	3	10	10	0	13	12	1	16	16	0
NC_059182.1	3002150	3002151	*	14	11	3	18	9	9	35	25	10	23	21	2	12	6	6	18	12	6	18	10	8	16	12	4	19	14	5	13	8	5	22	18	4	19	14	5	23	16	7	21	17	4	28	24	4	20	16	4	18	14	4	38	30	8	26	22	4	26	21	5	14	8	6
NC_059182.1	3002220	3002221	*	22	21	1	22	20	2	35	31	4	26	24	2	14	14	0	17	16	1	19	17	2	16	15	1	24	22	2	15	14	1	24	24	0	22	20	2	21	20	1	22	20	2	32	31	1	23	22	1	15	14	1	34	32	2	19	18	1	24	23	1	14	11	3
NC_059182.1	3002250	3002251	*	21	21	0	20	19	1	31	28	3	27	26	1	14	13	1	17	17	0	14	14	0	13	11	2	25	24	1	13	13	0	24	24	0	23	23	0	19	19	0	20	19	1	27	27	0	25	23	2	18	18	0	32	31	1	19	19	0	23	22	1	10	9	1
NC_059182.1	3007051	3007052	*	16	6	10	13	0	13	19	6	13	12	0	12	21	0	21	18	0	18	23	0	23	15	0	15	13	0	13	18	0	18	13	3	10	18	0	18	10	1	9	20	0	20	16	0	16	10	5	5	15	10	5	18	0	18	16	11	5	20	3	17	18	0	18
NC_059182.1	3007053	3007054	*	16	6	10	13	0	13	18	5	13	12	0	12	21	1	20	18	0	18	23	0	23	15	0	15	13	0	13	18	0	18	13	3	10	18	0	18	10	0	10	20	0	20	17	0	17	10	5	5	15	9	6	18	0	18	16	11	5	20	3	17	18	0	18
NC_059182.1	3086785	3086786	*	19	18	1	16	16	0	21	21	0	21	20	1	26	25	1	19	18	1	26	26	0	20	20	0	15	15	0	19	16	3	16	16	0	24	22	2	23	23	0	11	11	0	18	17	1	26	26	0	23	21	2	19	18	1	18	17	1	18	18	0	17	15	2
NC_059182.1	3242522	3242523	*	17	17	0	14	12	2	22	20	2	20	18	2	13	13	0	24	24	0	18	18	0	20	19	1	14	13	1	19	17	2	19	17	2	22	21	1	19	18	1	17	16	1	18	17	1	21	20	1	20	19	1	19	18	1	16	15	1	15	15	0	16	15	1
NC_059182.1	3242590	3242591	*	22	12	10	15	12	3	20	19	1	28	25	3	15	9	6	29	28	1	28	26	2	22	21	1	18	8	10	25	21	4	20	19	1	24	20	4	20	9	11	21	17	4	17	16	1	23	20	3	26	26	0	15	7	8	24	13	11	14	13	1	17	17	0
NC_059182.1	3242720	3242721	*	17	17	0	16	15	1	10	10	0	21	20	1	11	10	1	20	17	3	24	22	2	15	12	3	14	13	1	26	25	1	10	10	0	17	17	0	17	16	1	11	11	0	13	13	0	21	21	0	16	16	0	15	15	0	16	16	0	12	11	1	15	15	0
NC_059182.1	3368134	3368135	*	18	17	1	11	11	0	19	19	0	12	11	1	15	14	1	31	30	1	26	23	3	14	14	0	12	10	2	29	26	3	23	22	1	14	14	0	17	17	0	31	30	1	18	18	0	21	21	0	18	16	2	16	16	0	16	16	0	18	18	0	11	11	0
NC_059182.1	3368209	3368210	*	22	18	4	19	17	2	21	19	2	13	13	0	19	18	1	33	32	1	24	21	3	20	15	5	15	12	3	29	23	6	25	18	7	17	14	3	25	17	8	32	28	4	17	10	7	25	23	2	18	16	2	19	16	3	14	10	4	20	15	5	13	6	7
NC_059182.1	3368239	3368240	*	19	19	0	21	20	1	24	22	2	11	11	0	25	23	2	32	30	2	24	18	6	22	21	1	17	16	1	29	23	6	22	21	1	17	14	3	25	21	4	34	34	0	15	14	1	25	21	4	17	15	2	16	16	0	14	12	2	22	20	2	15	14	1
NC_059182.1	3368244	3368245	*	20	19	1	19	18	1	19	18	1	10	10	0	25	24	1	30	29	1	21	19	2	22	22	0	18	17	1	29	26	3	24	24	0	16	15	1	24	24	0	33	32	1	15	14	1	24	22	2	18	18	0	15	15	0	13	13	0	22	21	1	15	14	1
NC_059182.1	3368276	3368277	*	16	16	0	19	19	0	19	18	1	11	11	0	21	19	2	27	27	0	16	16	0	19	19	0	19	17	2	27	27	0	17	16	1	19	19	0	24	23	1	27	26	1	14	13	1	22	21	1	15	14	1	16	16	0	13	13	0	22	22	0	16	15	1
NC_059182.1	3421881	3421882	*	17	8	9	14	0	14	16	11	5	15	0	15	16	4	12	21	10	11	18	0	18	11	3	8	18	15	3	24	0	24	10	3	7	17	8	9	11	4	7	17	0	17	14	0	14	13	4	9	15	14	1	16	0	16	10	1	9	16	15	1	17	8	9
NC_059182.1	3431690	3431691	*	23	21	2	13	13	0	21	9	12	15	15	0	14	14	0	23	21	2	24	24	0	18	16	2	12	12	0	36	34	2	18	18	0	13	13	0	15	15	0	20	20	0	28	26	2	15	14	1	21	19	2	17	17	0	10	10	0	18	18	0	14	14	0
NC_059182.1	3431740	3431741	*	25	25	0	14	14	0	22	22	0	18	18	0	19	19	0	29	28	1	28	26	2	18	17	1	12	12	0	36	36	0	25	25	0	17	17	0	14	13	1	26	25	1	24	22	2	22	22	0	22	22	0	21	20	1	11	10	1	17	16	1	16	16	0
NC_059182.1	3431767	3431768	*	23	23	0	15	14	1	21	21	0	18	18	0	17	12	5	27	25	2	28	26	2	17	15	2	12	12	0	33	33	0	24	22	2	19	18	1	15	15	0	24	24	0	25	25	0	22	22	0	24	24	0	23	21	2	12	8	4	19	18	1	18	16	2
NC_059182.1	3447395	3447396	*	15	15	0	10	10	0	29	28	1	13	12	1	19	18	1	22	20	2	14	14	0	15	15	0	15	14	1	22	20	2	16	13	3	15	13	2	17	16	1	17	17	0	20	19	1	21	20	1	28	28	0	17	17	0	12	10	2	13	13	0	15	14	1
NC_059182.1	3595833	3595834	*	13	13	0	16	16	0	19	17	2	16	14	2	10	10	0	16	16	0	18	17	1	15	14	1	10	10	0	19	16	3	17	17	0	24	23	1	15	13	2	13	13	0	18	18	0	17	16	1	16	13	3	14	12	2	11	10	1	18	17	1	15	15	0
NC_059182.1	3698743	3698744	*	15	12	3	27	19	8	34	9	25	22	14	8	24	15	9	27	20	7	22	16	6	25	19	6	22	17	5	30	23	7	23	8	15	23	3	20	20	13	7	21	18	3	30	21	9	35	15	20	27	19	8	20	12	8	24	4	20	20	8	12	24	13	11
NC_059182.1	3698754	3698755	*	14	12	2	28	20	8	36	10	26	22	14	8	23	15	8	27	20	7	22	18	4	25	19	6	23	19	4	31	25	6	24	9	15	24	3	21	21	12	9	23	13	10	28	20	8	32	13	19	29	25	4	20	14	6	25	6	19	20	7	13	25	15	10
NC_059182.1	3698790	3698791	*	13	13	0	21	20	1	37	34	3	19	18	1	25	25	0	26	25	1	23	23	0	22	22	0	20	19	1	28	25	3	19	10	9	20	14	6	17	16	1	22	21	1	24	24	0	26	26	0	22	22	0	15	13	2	25	19	6	20	19	1	20	20	0
NC_059182.1	3698804	3698805	*	15	14	1	20	19	1	37	37	0	22	22	0	23	23	0	24	21	3	25	25	0	21	21	0	19	19	0	27	26	1	21	19	2	18	16	2	18	18	0	20	20	0	23	23	0	25	24	1	23	23	0	15	15	0	24	24	0	21	20	1	22	21	1
NC_059182.1	3698818	3698819	*	13	13	0	17	14	3	36	31	5	23	20	3	24	22	2	22	18	4	25	21	4	17	12	5	19	15	4	27	23	4	23	19	4	21	19	2	19	18	1	17	16	1	22	20	2	24	22	2	22	19	3	16	15	1	25	17	8	20	17	3	22	19	3
NC_059182.1	3745479	3745480	*	13	5	8	13	4	9	18	7	11	15	12	3	22	13	9	19	9	10	20	16	4	10	7	3	22	16	6	20	15	5	16	11	5	17	13	4	14	11	3	20	14	6	21	11	10	20	15	5	20	18	2	20	12	8	20	14	6	13	6	7	20	15	5
NC_059182.1	4115193	4115194	*	14	7	7	15	11	4	23	9	14	18	9	9	22	4	18	16	10	6	27	11	16	11	6	5	16	6	10	28	17	11	25	11	14	17	1	16	14	3	11	20	5	15	16	6	10	14	9	5	30	13	17	17	9	8	34	14	20	22	6	16	10	5	5
NC_059182.1	4246417	4246418	*	21	8	13	32	11	21	27	18	9	29	0	29	43	9	34	63	1	62	30	0	30	31	18	13	24	1	23	29	2	27	43	6	37	59	15	44	42	7	35	70	0	70	42	11	31	57	1	56	26	11	15	31	10	21	11	4	7	33	16	17	49	1	48
NC_059182.1	4246721	4246722	*	18	6	12	12	0	12	14	6	8	29	0	29	50	1	49	71	8	63	29	3	26	24	11	13	10	1	9	12	6	6	29	4	25	38	3	35	32	8	24	55	0	55	20	1	19	40	2	38	13	7	6	39	0	39	26	1	25	22	4	18	36	0	36
NC_059182.1	4246830	4246831	*	25	20	5	15	1	14	27	10	17	29	0	29	64	11	53	88	15	73	32	3	29	35	5	30	13	6	7	14	7	7	50	11	39	50	0	50	36	11	25	65	13	52	26	11	15	49	7	42	19	18	1	57	0	57	22	5	17	14	11	3	62	3	59
NC_059182.1	4284400	4284401	*	21	7	14	10	4	6	17	11	6	17	17	0	17	1	16	27	0	27	29	10	19	15	9	6	15	0	15	19	16	3	18	0	18	25	0	25	26	0	26	23	0	23	18	0	18	12	7	5	18	0	18	23	0	23	18	0	18	16	1	15	15	4	11
NC_059182.1	4284406	4284407	*	20	6	14	10	0	10	16	11	5	17	5	12	17	1	16	24	0	24	28	0	28	15	0	15	14	0	14	20	12	8	19	0	19	24	0	24	27	0	27	23	0	23	20	0	20	10	5	5	20	1	19	24	0	24	20	0	20	17	0	17	15	3	12
NC_059182.1	4299230	4299231	*	24	24	0	15	14	1	25	23	2	15	15	0	23	16	7	24	23	1	18	17	1	18	18	0	14	13	1	22	21	1	20	18	2	16	16	0	17	17	0	17	17	0	17	15	2	19	19	0	18	17	1	11	10	1	11	11	0	14	13	1	16	15	1
NC_059182.1	4299296	4299297	*	25	24	1	12	11	1	20	14	6	11	7	4	18	15	3	17	14	3	18	15	3	17	13	4	12	11	1	12	6	6	13	12	1	12	11	1	14	14	0	14	12	2	15	13	2	18	15	3	17	15	2	11	10	1	12	11	1	14	11	3	13	9	4
NC_059182.1	4354337	4354338	*	20	15	5	15	8	7	18	11	7	19	8	11	24	4	20	23	9	14	17	10	7	23	11	12	24	8	16	22	7	15	18	15	3	24	15	9	17	5	12	19	10	9	12	0	12	22	4	18	15	10	5	11	5	6	21	9	12	20	5	15	18	9	9
NC_059182.1	4354347	4354348	*	21	12	9	14	8	6	18	10	8	20	12	8	25	8	17	23	10	13	16	8	8	27	16	11	24	11	13	25	12	13	18	11	7	25	14	11	16	6	10	18	7	11	15	2	13	23	6	17	15	6	9	13	4	9	20	5	15	22	2	20	17	8	9
NC_059182.1	4502809	4502810	*	25	25	0	17	17	0	34	33	1	15	15	0	20	20	0	13	12	1	22	22	0	29	28	1	13	12	1	21	21	0	18	18	0	21	20	1	18	18	0	24	23	1	20	18	2	23	23	0	30	29	1	19	18	1	11	6	5	13	13	0	25	25	0
NC_059182.1	4502846	4502847	*	27	24	3	18	18	0	37	36	1	15	15	0	22	21	1	16	16	0	25	24	1	28	26	2	15	15	0	22	22	0	18	18	0	21	21	0	20	19	1	24	23	1	17	11	6	27	25	2	32	31	1	22	19	3	12	12	0	14	14	0	25	24	1
NC_059182.1	4502893	4502894	*	29	28	1	18	18	0	36	34	2	18	17	1	20	19	1	17	17	0	27	26	1	21	20	1	11	11	0	24	21	3	21	19	2	14	13	1	21	20	1	23	21	2	19	19	0	25	24	1	29	28	1	28	25	3	12	12	0	19	18	1	22	19	3
NC_059182.1	4502940	4502941	*	21	19	2	13	12	1	31	28	3	22	22	0	22	17	5	17	17	0	26	25	1	21	20	1	14	14	0	27	25	2	24	23	1	15	15	0	22	21	1	19	19	0	22	21	1	19	18	1	30	28	2	26	26	0	15	15	0	24	23	1	24	23	1
NC_059182.1	4588902	4588903	*	22	21	1	16	15	1	27	25	2	16	15	1	10	10	0	14	14	0	21	20	1	10	9	1	12	11	1	22	22	0	19	19	0	19	18	1	14	12	2	16	16	0	16	15	1	17	15	2	19	16	3	17	16	1	12	10	2	15	12	3	22	20	2
NC_059182.1	4588916	4588917	*	21	20	1	17	15	2	25	23	2	14	14	0	10	9	1	13	13	0	20	17	3	11	10	1	13	12	1	20	19	1	16	16	0	19	17	2	13	11	2	15	14	1	14	13	1	17	14	3	19	16	3	16	15	1	10	10	0	14	13	1	18	17	1
NC_059182.1	4588931	4588932	*	21	20	1	16	16	0	25	25	0	13	13	0	11	11	0	12	12	0	19	18	1	11	9	2	12	11	1	20	20	0	15	15	0	15	15	0	12	11	1	11	10	1	14	13	1	17	16	1	18	17	1	15	15	0	11	11	0	12	11	1	17	16	1
NC_059182.1	4693618	4693619	*	18	17	1	22	20	2	25	24	1	15	14	1	18	18	0	22	22	0	12	11	1	17	17	0	20	20	0	23	22	1	18	18	0	26	26	0	27	25	2	19	19	0	30	30	0	30	30	0	21	21	0	20	17	3	16	15	1	14	14	0	18	17	1
NC_059182.1	4693630	4693631	*	19	17	2	22	22	0	25	24	1	15	15	0	22	22	0	23	23	0	13	12	1	15	14	1	21	20	1	24	24	0	19	19	0	26	26	0	27	27	0	19	19	0	31	30	1	30	30	0	20	20	0	20	19	1	16	14	2	15	15	0	19	19	0
NC_059182.1	4693645	4693646	*	21	19	2	24	24	0	26	24	2	14	13	1	21	21	0	22	22	0	12	12	0	16	16	0	22	20	2	23	23	0	19	17	2	29	28	1	28	27	1	21	21	0	35	35	0	31	31	0	23	23	0	20	19	1	15	15	0	17	17	0	18	18	0
NC_059182.1	5600450	5600451	*	19	18	1	13	13	0	20	17	3	17	16	1	20	18	2	23	23	0	21	19	2	14	14	0	21	20	1	17	13	4	18	17	1	20	18	2	17	14	3	25	25	0	14	14	0	17	16	1	16	16	0	17	16	1	13	12	1	21	19	2	16	13	3
NC_059182.1	5600586	5600587	*	21	21	0	10	10	0	22	22	0	13	10	3	14	14	0	16	15	1	24	23	1	21	19	2	12	12	0	16	15	1	16	16	0	14	14	0	16	16	0	19	19	0	18	17	1	14	14	0	14	13	1	16	16	0	10	10	0	14	14	0	15	15	0
NC_059182.1	5638691	5638692	*	15	11	4	14	10	4	17	12	5	23	16	7	15	10	5	23	15	8	20	13	7	20	15	5	25	19	6	28	23	5	22	13	9	18	16	2	36	30	6	26	15	11	21	14	7	28	20	8	28	21	7	23	14	9	23	20	3	23	15	8	23	13	10
NC_059182.1	5719840	5719841	*	19	17	2	18	15	3	24	23	1	19	18	1	16	16	0	26	26	0	21	17	4	21	17	4	13	12	1	21	20	1	13	13	0	22	19	3	23	23	0	23	21	2	24	22	2	19	17	2	18	18	0	32	29	3	18	16	2	10	10	0	11	8	3
NC_059182.1	5719957	5719958	*	19	18	1	15	15	0	26	25	1	17	17	0	21	21	0	29	27	2	25	23	2	20	19	1	10	10	0	25	25	0	13	13	0	25	21	4	22	22	0	19	16	3	25	23	2	22	22	0	23	22	1	23	23	0	14	13	1	22	20	2	17	15	2
NC_059182.1	5719996	5719997	*	21	21	0	18	17	1	26	25	1	15	13	2	21	19	2	32	29	3	24	21	3	21	21	0	12	11	1	28	26	2	13	13	0	24	21	3	23	22	1	23	22	1	27	23	4	21	21	0	24	23	1	22	21	1	13	12	1	24	22	2	20	16	4
NC_059182.1	5720015	5720016	*	20	18	2	18	16	2	28	27	1	13	12	1	19	18	1	31	29	2	23	22	1	21	18	3	12	12	0	23	21	2	13	13	0	19	19	0	21	21	0	22	21	1	26	24	2	22	19	3	22	20	2	22	20	2	12	12	0	25	24	1	20	18	2
NC_059182.1	5720051	5720052	*	22	21	1	16	5	11	21	21	0	12	10	2	19	19	0	23	18	5	19	17	2	19	19	0	11	11	0	23	22	1	10	10	0	20	8	12	19	19	0	20	19	1	21	20	1	19	16	3	21	21	0	17	16	1	13	13	0	21	18	3	17	16	1
NC_059182.1	5848828	5848829	*	21	21	0	12	12	0	16	16	0	21	21	0	16	15	1	18	18	0	20	20	0	12	11	1	19	18	1	16	14	2	13	13	0	27	26	1	26	24	2	13	13	0	13	12	1	18	16	2	21	20	1	13	13	0	12	12	0	19	18	1	25	22	3
NC_059182.1	5848840	5848841	*	19	19	0	11	11	0	17	16	1	23	22	1	16	16	0	18	18	0	22	21	1	12	11	1	19	19	0	15	15	0	13	12	1	24	22	2	26	26	0	13	13	0	10	10	0	19	18	1	20	19	1	14	14	0	10	10	0	20	18	2	24	23	1
NC_059182.1	5848872	5848873	*	18	18	0	12	11	1	18	17	1	18	17	1	14	14	0	18	18	0	22	22	0	13	13	0	18	18	0	16	15	1	16	16	0	24	24	0	25	25	0	15	15	0	13	13	0	17	17	0	21	21	0	10	10	0	10	10	0	19	17	2	22	22	0
NC_059182.1	5924827	5924828	*	19	17	2	21	20	1	24	23	1	11	11	0	19	18	1	23	21	2	28	28	0	19	18	1	19	18	1	38	37	1	20	20	0	24	24	0	14	13	1	22	21	1	34	30	4	33	31	2	17	17	0	31	31	0	55	52	3	17	15	2	21	21	0
NC_059182.1	5977691	5977692	*	18	18	0	17	17	0	21	20	1	17	15	2	19	18	1	22	19	3	24	23	1	17	17	0	17	9	8	28	25	3	10	9	1	21	20	1	23	22	1	13	13	0	18	17	1	20	18	2	11	9	2	14	12	2	22	22	0	19	18	1	19	17	2
NC_059182.1	5977796	5977797	*	18	16	2	15	15	0	36	31	5	15	13	2	23	23	0	27	24	3	16	14	2	21	20	1	13	13	0	39	38	1	11	9	2	20	18	2	19	18	1	19	16	3	22	19	3	18	17	1	19	19	0	18	16	2	22	22	0	17	17	0	23	23	0
NC_059182.1	5977820	5977821	*	15	13	2	13	13	0	34	32	2	15	14	1	16	15	1	27	26	1	17	16	1	23	21	2	13	13	0	32	30	2	12	12	0	17	15	2	18	15	3	16	14	2	18	17	1	18	17	1	20	19	1	19	17	2	21	19	2	15	14	1	20	20	0
NC_059182.1	5977847	5977848	*	18	17	1	10	10	0	32	26	6	11	11	0	15	14	1	26	25	1	17	12	5	19	17	2	13	12	1	32	30	2	13	13	0	13	12	1	17	15	2	18	17	1	20	18	2	18	13	5	23	22	1	20	18	2	22	20	2	14	13	1	18	18	0
NC_059182.1	6060773	6060774	*	13	12	1	13	12	1	17	16	1	16	15	1	10	9	1	27	26	1	19	19	0	20	19	1	12	10	2	25	24	1	15	15	0	20	18	2	14	14	0	18	18	0	21	18	3	16	16	0	17	15	2	22	21	1	12	12	0	11	11	0	14	14	0
NC_059182.1	6060790	6060791	*	14	13	1	13	13	0	16	16	0	19	19	0	11	10	1	25	22	3	19	19	0	18	18	0	12	10	2	25	24	1	15	15	0	20	19	1	13	10	3	18	17	1	18	15	3	13	12	1	15	11	4	21	20	1	13	13	0	13	13	0	13	13	0
NC_059182.1	6060818	6060819	*	14	14	0	15	15	0	25	23	2	21	21	0	13	13	0	26	26	0	23	22	1	19	19	0	12	11	1	26	24	2	19	19	0	17	17	0	12	10	2	22	22	0	18	14	4	10	10	0	19	17	2	23	23	0	16	16	0	12	12	0	11	10	1
NC_059182.1	6078741	6078742	*	19	18	1	16	16	0	23	23	0	17	17	0	15	15	0	22	21	1	17	17	0	17	15	2	17	17	0	25	25	0	21	21	0	14	14	0	15	15	0	19	18	1	30	29	1	20	20	0	13	13	0	18	17	1	27	27	0	19	19	0	16	16	0
NC_059182.1	6078803	6078804	*	22	20	2	17	13	4	30	25	5	19	8	11	13	11	2	23	19	4	15	5	10	15	12	3	21	6	15	25	22	3	25	11	14	15	2	13	16	12	4	21	21	0	30	22	8	17	13	4	11	10	1	19	11	8	30	25	5	18	11	7	17	15	2
NC_059182.1	6256357	6256358	*	16	15	1	16	13	3	21	20	1	18	14	4	16	14	2	28	24	4	23	19	4	16	12	4	18	14	4	29	27	2	27	23	4	20	19	1	28	23	5	16	15	1	21	19	2	22	21	1	18	15	3	19	18	1	40	35	5	25	22	3	25	22	3
NC_059182.1	6256462	6256463	*	21	20	1	21	19	2	19	17	2	16	15	1	16	16	0	28	26	2	27	26	1	15	14	1	19	18	1	26	22	4	26	23	3	26	25	1	28	27	1	23	22	1	22	22	0	22	21	1	18	18	0	18	18	0	46	45	1	26	25	1	18	17	1
NC_059182.1	6274872	6274873	*	22	22	0	14	11	3	21	21	0	16	14	2	14	12	2	22	21	1	25	25	0	21	19	2	21	20	1	22	22	0	18	18	0	23	23	0	27	23	4	23	23	0	20	18	2	18	16	2	21	21	0	18	17	1	36	35	1	15	15	0	16	15	1
NC_059182.1	6275001	6275002	*	28	28	0	24	23	1	23	23	0	17	17	0	16	15	1	27	26	1	19	19	0	24	24	0	23	22	1	19	18	1	22	20	2	29	29	0	25	24	1	28	28	0	23	22	1	26	24	2	28	25	3	22	20	2	26	22	4	17	16	1	21	20	1
NC_059182.1	6275097	6275098	*	25	24	1	25	22	3	18	17	1	12	12	0	17	16	1	25	24	1	23	23	0	17	16	1	19	16	3	25	24	1	25	25	0	28	28	0	19	19	0	30	29	1	28	27	1	26	25	1	21	19	2	32	30	2	38	37	1	24	22	2	23	22	1
NC_059182.1	6457258	6457259	*	12	5	7	25	0	25	25	0	25	15	0	15	12	0	12	16	0	16	19	3	16	12	0	12	17	0	17	20	0	20	28	6	22	26	0	26	20	0	20	28	0	28	35	3	32	30	0	30	32	0	32	24	0	24	10	0	10	34	1	33	20	1	19
NC_059182.1	6457272	6457273	*	11	4	7	27	0	27	27	1	26	18	0	18	14	0	14	17	0	17	19	2	17	12	1	11	19	0	19	21	0	21	28	8	20	24	1	23	25	1	24	27	0	27	37	1	36	30	0	30	35	0	35	25	0	25	10	0	10	32	0	32	18	1	17
NC_059182.1	6457279	6457280	*	11	4	7	27	2	25	27	0	27	18	4	14	13	1	12	17	2	15	19	4	15	13	3	10	21	0	21	21	0	21	28	9	19	24	1	23	25	2	23	28	1	27	36	2	34	29	3	26	34	3	31	25	3	22	11	0	11	30	1	29	17	1	16
NC_059182.1	6457340	6457341	*	12	12	0	27	27	0	29	28	1	22	22	0	17	16	1	23	23	0	21	21	0	13	13	0	18	17	1	28	27	1	30	28	2	25	24	1	27	23	4	34	34	0	39	37	2	21	18	3	29	27	2	22	22	0	10	10	0	23	20	3	21	19	2
NC_059182.1	6457411	6457412	*	10	9	1	20	20	0	19	16	3	18	18	0	21	20	1	24	21	3	27	21	6	22	21	1	21	19	2	25	22	3	21	19	2	25	24	1	24	23	1	22	21	1	22	22	0	10	8	2	23	21	2	23	19	4	16	15	1	17	16	1	17	16	1
NC_059182.1	6513057	6513058	*	17	17	0	16	15	1	18	17	1	16	16	0	19	19	0	25	23	2	15	15	0	15	14	1	14	12	2	26	26	0	19	17	2	17	16	1	14	13	1	23	20	3	16	15	1	19	19	0	19	18	1	18	17	1	18	17	1	17	16	1	17	17	0
NC_059182.1	6513089	6513090	*	19	19	0	18	17	1	20	17	3	20	20	0	23	21	2	30	26	4	17	17	0	16	16	0	16	16	0	25	23	2	18	17	1	14	14	0	16	15	1	24	24	0	15	15	0	18	16	2	17	13	4	19	19	0	14	12	2	19	18	1	17	16	1
NC_059182.1	6513130	6513131	*	17	13	4	18	11	7	19	13	6	21	13	8	22	12	10	30	13	17	23	13	10	17	13	4	15	8	7	25	19	6	14	10	4	10	6	4	16	7	9	24	11	13	15	8	7	20	15	5	13	8	5	16	11	5	19	15	4	21	13	8	12	8	4
NC_059182.1	6559350	6559351	*	16	16	0	19	18	1	27	26	1	23	22	1	14	12	2	21	19	2	24	23	1	26	24	2	18	15	3	30	26	4	17	13	4	13	13	0	27	27	0	23	23	0	18	17	1	25	14	11	23	22	1	15	14	1	17	17	0	19	9	10	18	17	1
